,asset_id,label,split,fps,frame_count,duration_seconds,frame_height,frame_width,frame_channels,orginal_video_start_second,original_video_end_second,original_video_target_second,target_second,reliable_audio
613,483308,6,train,25.0,327,9.96,1080,1920,3,43.0,53.0,48.0,5.0,1
599,447854,6,train,25.0,277,9.96,1080,1920,3,21.0,31.0,26.0,5.0,1
620,190151201,6,train,25.0,252,9.96,720,1280,3,0.0,10.0,4.0,4.0,1
574,404613,6,train,25.0,264,9.96,1080,1920,3,5.0,15.0,10.0,5.0,1
628,348454451,6,train,25.0,277,9.96,720,1280,3,1.0,11.0,6.0,5.0,1
572,401990,6,train,25.0,401,9.96,1080,1920,3,7.0,17.0,12.0,5.0,1
616,483311,6,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
586,431077,6,train,25.0,353,9.88,1080,1920,3,4.119999999999999,14.12,10.0,5.880000000000001,1
615,483310,6,train,25.0,327,9.96,1080,1920,3,13.0,23.0,18.0,5.0,1
614,483309,6,train,25.0,261,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
577,406967,6,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
624,273316891,6,train,25.0,327,9.96,720,1280,3,13.0,23.0,18.0,5.0,1
587,431080,6,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
622,254792691,6,train,25.0,313,9.88,720,1280,3,12.52,22.52,22.0,9.48,1
612,483307,6,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,1
605,451536,6,train,25.0,340,9.96,1080,1920,3,33.0,43.0,38.0,5.0,1
602,448581,6,train,25.0,277,9.96,1080,1920,3,11.0,21.0,16.0,5.0,1
573,401993,6,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,1
609,483168,6,train,25.0,277,9.96,1080,1920,3,61.0,71.0,66.0,5.0,1
625,280082171,6,train,25.0,277,9.96,720,1280,3,11.0,21.0,16.0,5.0,1
590,431083,6,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
598,447853,6,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,1
580,416880,6,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
713,189844241,7,train,25.0,457,9.84,720,1280,3,8.3,18.3,18.0,9.7,0
714,189844521,7,train,25.0,427,9.96,720,1280,3,27.0,37.0,32.0,5.0,0
707,188890621,7,train,25.0,256,9.84,720,1280,3,10.27,20.27,20.0,9.73,0
681,419101,7,train,25.0,319,9.96,1080,1920,3,5.0,15.0,10.0,5.0,0
675,419083,7,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,0
712,189844111,7,train,25.0,327,9.96,720,1280,3,13.0,23.0,18.0,5.0,0
673,418842,7,train,25.0,381,9.88,1080,1920,3,5.24,15.24,14.0,8.76,0
716,189844861,7,train,25.0,427,9.96,720,1280,3,27.0,37.0,32.0,5.0,0
710,189843581,7,train,25.0,448,9.88,720,1280,3,37.92,47.92,46.0,8.079999999999998,0
705,483907,7,train,25.0,252,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
695,440401,7,train,25.0,274,9.96,1080,1920,3,7.0,17.0,12.0,5.0,1
696,440473,7,train,25.0,277,9.96,1080,1920,3,11.0,21.0,16.0,5.0,1
693,420226,7,train,25.0,278,9.88,1080,1920,3,22.96,32.96,28.0,5.039999999999999,0
715,189844621,7,train,25.0,377,9.96,720,1280,3,35.0,45.0,40.0,5.0,0
706,188553641,7,train,25.0,477,9.96,720,1280,3,29.0,39.0,34.0,5.0,0
679,419095,7,train,25.0,192,7.56,1080,1920,3,0.0,7.68,6.0,6.0,0
677,419091,7,train,25.0,428,9.84,1080,1920,3,15.29,25.29,22.0,6.710000000000001,0
684,419131,7,train,25.0,294,9.88,1080,1920,3,1.7599999999999998,11.76,8.0,6.24,0
666,404499,7,train,25.0,269,9.96,1080,1920,3,7.0,17.0,12.0,5.0,0
694,420227,7,train,25.0,294,9.96,1080,1920,3,5.0,15.0,10.0,5.0,0
674,419073,7,train,25.0,339,9.88,1080,1920,3,3.5600000000000005,13.56,10.0,6.44,0
698,442428,7,train,25.0,477,9.96,1080,1920,3,19.0,29.0,24.0,5.0,1
680,419100,7,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
691,420203,7,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
676,419087,7,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
688,420196,7,train,25.0,473,9.96,1080,1920,3,17.0,27.0,22.0,5.0,0
709,188893301,7,train,25.0,427,9.96,720,1280,3,17.0,27.0,22.0,5.0,0
692,420222,7,train,25.0,366,9.96,1080,1920,3,31.0,41.0,36.0,5.0,0
719,257731451,7,train,25.0,477,9.96,720,1280,3,19.0,29.0,24.0,5.0,0
671,417503,7,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,0
697,442426,7,train,25.0,284,9.96,1080,1920,3,7.0,17.0,12.0,5.0,0
717,189845301,7,train,25.0,327,9.96,720,1280,3,23.0,33.0,28.0,5.0,0
718,189845421,7,train,25.0,427,9.96,720,1280,3,17.0,27.0,22.0,5.0,0
683,419130,7,train,25.0,187,7.36,1080,1920,3,0.0,7.48,2.0,2.0,0
700,454732,7,train,25.0,486,9.88,1080,1920,3,39.44,49.44,46.0,6.560000000000002,0
669,411189,7,train,25.0,421,9.88,1080,1920,3,26.840000000000003,36.84,34.0,7.159999999999997,0
699,450600,7,train,25.0,283,9.88,1080,1920,3,21.32,31.32,28.0,6.68,0
687,420183,7,train,25.0,283,9.96,1080,1920,3,47.0,57.0,52.0,5.0,0
689,420197,7,train,25.0,358,9.96,1080,1920,3,83.0,93.0,88.0,5.0,0
690,420199,7,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
682,419102,7,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
708,188893161,7,train,25.0,427,9.96,720,1280,3,57.0,67.0,62.0,5.0,0
711,189843611,7,train,25.0,427,9.96,720,1280,3,27.0,37.0,32.0,5.0,0
703,474985,7,train,25.0,477,9.96,1080,1920,3,9.0,19.0,14.0,5.0,0
772,418804,8,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,0
787,477715,8,train,25.0,477,9.96,1080,1920,3,29.0,39.0,34.0,5.0,0
793,477722,8,train,25.0,233,9.2,1080,1920,3,0.0,9.28,2.0,2.0,0
789,477718,8,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
806,201480871,8,train,25.0,252,9.96,720,1280,3,0.0,10.0,4.0,4.0,0
758,415208,8,train,25.0,374,9.96,1080,1920,3,49.0,59.0,54.0,5.0,0
767,415892,8,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
803,201467731,8,train,25.0,377,9.96,720,1280,3,25.0,35.0,30.0,5.0,0
755,415204,8,train,25.0,427,9.96,1080,1920,3,27.0,37.0,32.0,5.0,0
807,257109601,8,train,25.0,252,9.96,720,1280,3,0.0,10.0,4.0,4.0,0
762,415879,8,train,25.0,324,9.96,1080,1920,3,9.0,19.0,14.0,5.0,0
763,415883,8,train,25.0,332,9.96,1080,1920,3,33.0,43.0,38.0,5.0,0
761,415211,8,train,25.0,427,9.96,1080,1920,3,17.0,27.0,22.0,5.0,0
776,432311,8,train,25.0,327,9.96,1080,1920,3,13.0,23.0,18.0,5.0,0
794,477723,8,train,25.0,273,9.92,1080,1920,3,29.56,39.56,38.0,8.439999999999998,0
792,477721,8,train,25.0,427,9.96,1080,1920,3,7.0,17.0,12.0,5.0,0
809,353567641,8,train,25.0,327,9.96,720,1280,3,3.0,13.0,8.0,5.0,0
804,201480851,8,train,25.0,277,9.96,720,1280,3,21.0,31.0,26.0,5.0,0
781,471322,8,train,25.0,327,9.96,1080,1920,3,33.0,43.0,38.0,5.0,0
764,415885,8,train,25.0,427,9.96,1080,1920,3,7.0,17.0,12.0,5.0,0
798,201295991,8,train,25.0,427,9.96,240,320,3,7.0,17.0,12.0,5.0,0
754,406917,8,train,25.0,266,9.96,1080,1920,3,91.0,101.0,96.0,5.0,0
757,415207,8,train,25.0,477,9.96,1080,1920,3,9.0,19.0,14.0,5.0,0
752,403677,8,train,25.0,291,9.84,1080,1920,3,33.96,43.96,42.0,8.04,0
808,257110251,8,train,25.0,427,9.96,720,1280,3,7.0,17.0,12.0,5.0,0
771,418803,8,train,25.0,431,9.88,1080,1920,3,7.239999999999998,17.24,16.0,8.760000000000002,0
773,418805,8,train,25.0,250,9.88,1080,1920,3,10.0,20.0,16.0,6.0,0
777,432365,8,train,25.0,427,9.96,1080,1920,3,7.0,17.0,12.0,5.0,0
785,477713,8,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
751,403522,8,train,25.0,380,9.96,1080,1920,3,67.0,77.0,72.0,5.0,0
769,415900,8,train,25.0,277,9.96,1080,1920,3,61.0,71.0,66.0,5.0,0
800,201467511,8,train,25.0,427,9.96,720,1280,3,17.0,27.0,22.0,5.0,0
784,477712,8,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
799,201318261,8,train,25.0,294,9.88,240,320,3,10.920000000000002,20.92,20.0,9.079999999999998,0
760,415210,8,train,25.0,477,9.96,1080,1920,3,19.0,29.0,24.0,5.0,0
774,418808,8,train,25.0,283,9.96,1080,1920,3,11.0,21.0,16.0,5.0,0
791,477720,8,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
779,471319,8,train,25.0,327,9.96,1080,1920,3,43.0,53.0,48.0,5.0,0
790,477719,8,train,25.0,405,9.88,1080,1920,3,6.199999999999999,16.2,14.0,7.800000000000001,0
756,415205,8,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
775,418812,8,train,25.0,386,9.88,1080,1920,3,15.44,25.44,22.0,6.559999999999999,0
778,469556,8,train,25.0,277,9.96,1080,1920,3,31.0,41.0,36.0,5.0,0
782,471323,8,train,25.0,427,9.96,1080,1920,3,67.0,77.0,72.0,5.0,0
770,418802,8,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
768,415896,8,train,25.0,451,9.88,1080,1920,3,22.44,32.44,32.0,9.560000000000002,0
795,477727,8,train,25.0,299,9.92,1080,1920,3,31.92,41.92,38.0,6.079999999999998,0
788,477717,8,train,25.0,318,9.92,1080,1920,3,2.68,12.68,12.0,9.32,0
780,471321,8,train,25.0,377,9.96,1080,1920,3,15.0,25.0,20.0,5.0,0
853,211915041,9,train,25.0,252,9.96,720,1280,3,1.0,11.0,6.0,5.0,0
898,250907681,9,train,25.0,252,9.96,720,1280,3,0.0,10.0,4.0,4.0,0
859,211951461,9,train,25.0,265,9.88,720,1280,3,20.64,30.64,28.0,7.359999999999999,0
872,211986151,9,train,25.0,327,9.96,720,1280,3,13.0,23.0,18.0,5.0,0
893,219629631,9,train,25.0,258,9.96,720,1280,3,11.0,21.0,16.0,5.0,0
883,211996491,9,train,25.0,427,9.96,720,1280,3,7.0,17.0,12.0,5.0,0
880,211994171,9,train,25.0,252,9.96,720,1280,3,0.0,10.0,4.0,4.0,0
852,211914231,9,train,25.0,268,9.96,720,1280,3,5.0,15.0,10.0,5.0,0
861,211952861,9,train,25.0,252,9.96,720,1280,3,0.0,10.0,2.0,2.0,0
888,212000121,9,train,25.0,252,9.96,720,1280,3,0.0,10.0,4.0,4.0,0
892,219629491,9,train,25.0,252,9.96,720,1280,3,3.0,13.0,8.0,5.0,0
877,211990471,9,train,25.0,276,9.96,720,1280,3,7.0,17.0,12.0,5.0,0
882,211995541,9,train,25.0,252,9.96,720,1280,3,0.0,10.0,4.0,4.0,0
884,211996721,9,train,25.0,252,9.96,720,1280,3,0.0,10.0,2.0,2.0,0
894,223526301,9,train,25.0,252,9.96,720,1280,3,0.0,10.0,4.0,4.0,0
895,223532481,9,train,25.0,273,9.84,720,1280,3,21.98,31.98,28.0,6.02,0
887,211999161,9,train,25.0,264,9.96,720,1280,3,5.0,15.0,10.0,5.0,0
855,211916431,9,train,25.0,262,9.96,720,1280,3,17.0,27.0,22.0,5.0,0
885,211997231,9,train,25.0,302,9.84,720,1280,3,8.620000000000001,18.62,14.0,5.379999999999999,0
862,211953001,9,train,25.0,274,9.96,720,1280,3,5.0,15.0,10.0,5.0,0
851,211912411,9,train,25.0,378,9.96,720,1280,3,13.0,23.0,18.0,5.0,0
874,211988241,9,train,25.0,276,9.96,720,1280,3,3.0,13.0,8.0,5.0,0
897,244862341,9,train,25.0,252,9.96,720,1280,3,0.0,10.0,2.0,2.0,0
860,211952381,9,train,25.0,281,9.96,720,1280,3,5.0,15.0,10.0,5.0,0
854,211915651,9,train,25.0,252,9.96,720,1280,3,0.0,10.0,4.0,4.0,0
863,211956471,9,train,25.0,252,9.96,720,1280,3,0.0,10.0,2.0,2.0,0
886,211998191,9,train,25.0,252,9.96,720,1280,3,0.0,10.0,2.0,2.0,0
899,250913911,9,train,25.0,252,9.96,720,1280,3,0.0,10.0,2.0,2.0,0
868,211978831,9,train,25.0,429,9.96,720,1280,3,27.0,37.0,32.0,5.0,0
869,211981601,9,train,25.0,296,9.96,720,1280,3,21.0,31.0,26.0,5.0,0
846,211910471,9,train,25.0,302,9.96,720,1280,3,3.0,13.0,8.0,5.0,0
890,219627941,9,train,25.0,278,9.88,720,1280,3,17.2,27.2,24.0,6.800000000000001,0
845,211910061,9,train,25.0,277,9.96,720,1280,3,1.0,11.0,6.0,5.0,0
867,211977781,9,train,25.0,277,9.96,720,1280,3,1.0,11.0,6.0,5.0,0
848,211911351,9,train,25.0,266,9.88,720,1280,3,20.56,30.56,26.0,5.440000000000001,0
870,211982821,9,train,25.0,377,9.96,720,1280,3,5.0,15.0,10.0,5.0,0
857,211917091,9,train,25.0,303,9.88,720,1280,3,16.44,26.44,22.0,5.559999999999999,0
843,211904111,9,train,25.0,343,9.96,720,1280,3,15.0,25.0,20.0,5.0,0
850,211912061,9,train,25.0,252,9.96,720,1280,3,0.0,10.0,4.0,4.0,0
865,211971171,9,train,25.0,252,9.96,720,1280,3,1.0,11.0,6.0,5.0,0
838,211897281,9,train,25.0,263,9.96,720,1280,3,11.0,21.0,16.0,5.0,0
871,211983381,9,train,25.0,274,9.88,720,1280,3,6.48,16.48,16.0,9.52,0
858,211918501,9,train,25.0,273,9.96,720,1280,3,7.0,17.0,12.0,5.0,0
879,211991821,9,train,25.0,277,9.96,720,1280,3,1.0,11.0,6.0,5.0,0
873,211987681,9,train,25.0,401,9.88,720,1280,3,8.16,18.16,14.0,5.84,0
889,212071051,9,train,25.0,277,9.96,720,1280,3,1.0,11.0,6.0,5.0,0
841,211900021,9,train,25.0,354,9.88,720,1280,3,23.6,33.6,30.0,6.399999999999999,0
844,211907091,9,train,25.0,292,9.88,720,1280,3,10.2,20.2,18.0,7.800000000000001,0
881,211995021,9,train,25.0,252,9.96,720,1280,3,0.0,10.0,2.0,2.0,0
840,211898841,9,train,25.0,298,9.88,720,1280,3,23.880000000000003,33.88,30.0,6.119999999999997,0
891,219628981,9,train,25.0,252,9.96,720,1280,3,0.0,10.0,2.0,2.0,0
842,211901761,9,train,25.0,267,9.96,720,1280,3,53.0,63.0,58.0,5.0,0
948,454907,10,train,25.0,427,9.96,1080,1920,3,17.0,27.0,22.0,5.0,0
966,484076,10,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
933,406167,10,train,25.0,462,9.84,1080,1920,3,48.52,58.52,58.0,9.479999999999997,0
963,484073,10,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
960,465123,10,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
984,279549551,10,train,25.0,252,9.96,720,1280,3,0.0,10.0,2.0,2.0,0
959,465122,10,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
983,278168341,10,train,25.0,334,9.96,720,1280,3,53.0,63.0,58.0,5.0,0
972,484083,10,train,25.0,297,9.96,1080,1920,3,19.0,29.0,24.0,5.0,0
935,407883,10,train,25.0,277,9.96,1080,1920,3,11.0,21.0,16.0,5.0,0
988,279554251,10,train,25.0,327,9.96,720,1280,3,53.0,63.0,58.0,5.0,0
947,450104,10,train,25.0,293,9.96,1080,1920,3,15.0,25.0,20.0,5.0,0
952,465112,10,train,25.0,305,9.88,1080,1920,3,6.920000000000002,16.92,14.0,7.079999999999998,0
954,465114,10,train,25.0,459,9.96,1080,1920,3,75.0,85.0,80.0,5.0,0
955,465116,10,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
950,465103,10,train,25.0,327,9.96,1080,1920,3,13.0,23.0,18.0,5.0,0
940,433202,10,train,25.0,277,9.96,1080,1920,3,21.0,31.0,26.0,5.0,0
969,484080,10,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
949,459974,10,train,25.0,427,9.88,1080,1920,3,57.08,67.08,64.0,6.920000000000002,0
980,252743221,10,train,25.0,477,9.96,720,1280,3,39.0,49.0,44.0,5.0,0
985,279550101,10,train,25.0,377,9.96,720,1280,3,45.0,55.0,50.0,5.0,0
942,433204,10,train,25.0,292,9.96,1080,1920,3,53.0,63.0,58.0,5.0,1
941,433203,10,train,25.0,277,9.96,1080,1920,3,31.0,41.0,36.0,5.0,1
956,465117,10,train,25.0,277,9.96,1080,1920,3,11.0,21.0,16.0,5.0,0
945,442636,10,train,25.0,267,9.88,1080,1920,3,12.88,22.88,20.0,7.120000000000001,0
951,465105,10,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
961,471462,10,train,25.0,477,9.96,1080,1920,3,49.0,59.0,54.0,5.0,0
982,278142451,10,train,25.0,341,9.96,720,1280,3,7.0,17.0,12.0,5.0,0
974,484085,10,train,25.0,370,9.96,1080,1920,3,119.0,129.0,124.0,5.0,0
957,465119,10,train,25.0,427,9.96,1080,1920,3,7.0,17.0,12.0,5.0,0
971,484082,10,train,25.0,288,9.96,1080,1920,3,13.0,23.0,18.0,5.0,0
967,484077,10,train,25.0,477,9.96,1080,1920,3,9.0,19.0,14.0,5.0,0
943,433205,10,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,0
976,216874691,10,train,25.0,277,9.96,720,1280,3,21.0,31.0,26.0,5.0,0
934,406168,10,train,25.0,477,9.96,1080,1920,3,9.0,19.0,14.0,5.0,0
975,484086,10,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
965,484075,10,train,25.0,288,9.96,1080,1920,3,11.0,21.0,16.0,5.0,0
979,252743091,10,train,25.0,277,9.96,720,1280,3,51.0,61.0,56.0,5.0,0
986,279551951,10,train,25.0,383,9.84,720,1280,3,95.34,105.34,104.0,8.659999999999997,0
939,424149,10,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,0
970,484081,10,train,25.0,285,9.88,1080,1920,3,22.630000000000003,32.63,28.0,5.369999999999997,0
977,217888381,10,train,25.0,277,9.96,720,1280,3,51.0,61.0,56.0,5.0,0
978,217891111,10,train,25.0,377,9.96,720,1280,3,55.0,65.0,60.0,5.0,0
938,424141,10,train,25.0,377,9.96,1080,1920,3,15.0,25.0,20.0,5.0,0
946,450100,10,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
953,465113,10,train,25.0,277,9.96,1080,1920,3,21.0,31.0,26.0,5.0,0
987,279553131,10,train,25.0,252,9.96,720,1280,3,0.0,10.0,2.0,2.0,0
1047,447778,11,train,25.0,311,9.88,1080,1920,3,12.44,22.44,20.0,7.559999999999999,1
1037,447750,11,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
1033,417155,11,train,25.0,271,9.96,1080,1920,3,51.0,61.0,56.0,5.0,0
1074,215028431,11,train,25.0,427,9.96,720,1280,3,47.0,57.0,52.0,5.0,0
1061,212289061,11,train,25.0,377,9.96,720,1280,3,5.0,15.0,10.0,5.0,0
1062,212979591,11,train,25.0,377,9.96,720,1280,3,15.0,25.0,20.0,5.0,0
1055,447787,11,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
1046,447777,11,train,25.0,427,9.96,1080,1920,3,37.0,47.0,42.0,5.0,0
1031,411831,11,train,25.0,277,9.96,1080,1920,3,21.0,31.0,26.0,5.0,0
1041,447761,11,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
1070,213419641,11,train,25.0,296,9.96,720,1280,3,27.0,37.0,32.0,5.0,0
1076,215067431,11,train,25.0,427,9.96,720,1280,3,7.0,17.0,12.0,5.0,0
1064,213016791,11,train,25.0,277,9.96,720,1280,3,11.0,21.0,16.0,5.0,0
1054,447786,11,train,25.0,279,9.96,1080,1920,3,69.0,79.0,74.0,5.0,1
1028,404247,11,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
1050,447781,11,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,1
1057,450860,11,train,25.0,261,9.88,1080,1920,3,4.76,14.76,10.0,5.24,1
1051,447782,11,train,25.0,267,9.96,1080,1920,3,19.0,29.0,24.0,5.0,1
1072,214883021,11,train,25.0,327,9.96,720,1280,3,3.0,13.0,8.0,5.0,0
1045,447776,11,train,25.0,274,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
1068,213416331,11,train,25.0,252,9.96,720,1280,3,0.0,10.0,2.0,2.0,1
1034,426408,11,train,25.0,315,9.96,1080,1920,3,25.0,35.0,30.0,5.0,0
1027,404244,11,train,25.0,272,9.96,1080,1920,3,19.0,29.0,24.0,5.0,0
1063,213007041,11,train,25.0,365,9.88,720,1280,3,24.6,34.6,32.0,7.399999999999999,0
1066,213085651,11,train,25.0,277,9.96,720,1280,3,11.0,21.0,16.0,5.0,0
1039,447755,11,train,25.0,283,9.96,1080,1920,3,47.0,57.0,52.0,5.0,1
1038,447751,11,train,25.0,277,9.96,1080,1920,3,41.0,51.0,46.0,5.0,1
1032,414538,11,train,25.0,277,9.96,1080,1920,3,41.0,51.0,46.0,5.0,0
1052,447784,11,train,25.0,267,9.96,1080,1920,3,11.0,21.0,16.0,5.0,1
1079,236928381,11,train,25.0,327,9.96,720,1280,3,13.0,23.0,18.0,5.0,0
1060,212150541,11,train,25.0,327,9.96,720,1280,3,13.0,23.0,18.0,5.0,0
1067,213228321,11,train,25.0,253,9.96,720,1280,3,9.0,19.0,14.0,5.0,0
1065,213085551,11,train,25.0,427,9.96,720,1280,3,7.0,17.0,12.0,5.0,0
1029,406620,11,train,25.0,272,9.96,1080,1920,3,15.0,25.0,20.0,5.0,0
1048,447779,11,train,25.0,327,9.96,1080,1920,3,13.0,23.0,18.0,5.0,1
1044,447775,11,train,25.0,256,9.88,1080,1920,3,39.36,49.36,46.0,6.640000000000001,1
1030,406624,11,train,25.0,277,9.96,1080,1920,3,11.0,21.0,16.0,5.0,0
1077,222057521,11,train,25.0,254,9.96,720,1280,3,39.0,49.0,44.0,5.0,0
1078,236898721,11,train,25.0,380,9.96,720,1280,3,67.0,77.0,72.0,5.0,0
1043,447772,11,train,25.0,307,9.88,1080,1920,3,12.28,22.28,22.0,9.72,0
1035,442605,11,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,1
1026,401633,11,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
1056,447788,11,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
1073,215008561,11,train,25.0,377,9.96,720,1280,3,5.0,15.0,10.0,5.0,0
1124,416408,12,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,1
1112,402985,12,train,25.0,252,9.96,1080,1920,3,57.0,67.0,62.0,5.0,1
1168,360954961,12,train,25.0,203,8.0,720,1280,3,0.0,8.12,6.0,6.0,0
1138,474571,12,train,25.0,360,9.96,1080,1920,3,31.0,41.0,36.0,5.0,0
1165,302854711,12,train,25.0,143,5.6,720,1280,3,0.0,5.74,4.0,4.0,1
1161,261805541,12,train,25.0,277,9.96,720,1280,3,1.0,11.0,6.0,5.0,0
1157,242620161,12,train,25.0,288,9.96,720,1280,3,11.0,21.0,16.0,5.0,0
1132,452042,12,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,0
1122,416404,12,train,25.0,477,9.96,1080,1920,3,9.0,19.0,14.0,5.0,1
1120,416399,12,train,25.0,313,9.96,1080,1920,3,81.0,91.0,86.0,5.0,1
1166,326863181,12,train,25.0,164,6.44,720,1280,3,0.0,6.59,2.0,2.0,1
1155,242620071,12,train,25.0,427,9.96,720,1280,3,7.0,17.0,12.0,5.0,0
1128,416417,12,train,25.0,427,9.96,1080,1920,3,17.0,27.0,22.0,5.0,1
1117,414989,12,train,25.0,277,9.96,1080,1920,3,11.0,21.0,16.0,5.0,0
1136,474567,12,train,25.0,307,9.96,1080,1920,3,79.0,89.0,84.0,5.0,1
1116,404728,12,train,25.0,448,9.84,1080,1920,3,77.96000000000001,87.96000000000001,86.0,8.039999999999992,0
1142,475808,12,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
1115,404727,12,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
1151,482975,12,train,25.0,427,9.96,1080,1920,3,47.0,57.0,52.0,5.0,0
1125,416411,12,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,0
1133,474564,12,train,25.0,291,9.96,1080,1920,3,115.0,125.0,120.0,5.0,0
1139,474572,12,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,1
1114,402987,12,train,25.0,427,9.96,1080,1920,3,27.0,37.0,32.0,5.0,0
1152,485174,12,train,25.0,377,9.96,1080,1920,3,15.0,25.0,20.0,5.0,0
1149,482973,12,train,25.0,427,9.96,1080,1920,3,57.0,67.0,62.0,5.0,0
1140,474573,12,train,25.0,408,9.96,1080,1920,3,93.0,103.0,98.0,5.0,1
1118,416389,12,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
1148,482972,12,train,25.0,369,9.92,1080,1920,3,4.720000000000001,14.72,12.0,7.279999999999999,0
1144,480894,12,train,25.0,477,9.96,1080,1920,3,69.0,79.0,74.0,5.0,0
1150,482974,12,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
1156,242620151,12,train,25.0,446,9.84,720,1280,3,37.85,47.85,46.0,8.149999999999999,0
1130,416419,12,train,25.0,431,9.96,1080,1920,3,95.0,105.0,100.0,5.0,1
1123,416405,12,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,1
1167,355974031,12,train,25.0,377,9.96,720,1280,3,5.0,15.0,10.0,5.0,0
1159,250770051,12,train,25.0,405,9.88,720,1280,3,6.199999999999999,16.2,12.0,5.800000000000001,0
1154,218269881,12,train,25.0,277,9.96,720,1280,3,3.0,13.0,8.0,5.0,1
1153,485175,12,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
1127,416415,12,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,1
1119,416397,12,train,25.0,477,9.96,1080,1920,3,9.0,19.0,14.0,5.0,1
1134,474565,12,train,25.0,327,9.96,1080,1920,3,23.0,33.0,28.0,5.0,0
1143,480893,12,train,25.0,377,9.96,1080,1920,3,95.0,105.0,100.0,5.0,0
1160,250770191,12,train,25.0,344,9.88,720,1280,3,13.760000000000002,23.76,22.0,8.239999999999998,1
1126,416414,12,train,25.0,327,9.96,1080,1920,3,33.0,43.0,38.0,5.0,1
1164,302854701,12,train,25.0,90,3.48,720,1280,3,0.0,3.6,2.0,2.0,1
